<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.20	0.73501	0.73976	0.73401	0.73782	76590	101901	6
2018.02.21	0.73771	0.73936	0.73220	0.73250	81098	107479	4
2018.02.22	0.73233	0.73454	0.73113	0.73165	70890	93567	5
2018.02.23	0.73163	0.73393	0.72984	0.73368	62082	82437	6
2018.02.26	0.73299	0.73683	0.73260	0.73657	60323	80616	5
2018.02.27	0.73656	0.73708	0.73094	0.73094	74765	99224	6
2018.02.28	0.73089	0.73748	0.73082	0.73289	74127	98380	4
2018.03.01	0.73285	0.73481	0.72922	0.73003	93260	122338	6
2018.03.02	0.73000	0.73204	0.72416	0.72769	86295	114311	5
2018.03.05	0.72662	0.73019	0.72435	0.72962	79008	104979	6
2018.03.06	0.72958	0.73625	0.72877	0.73607	77002	102205	5
2018.03.07	0.73609	0.73846	0.72900	0.73784	84333	111052	5
2018.03.08	0.73787	0.74155	0.73624	0.74037	76652	101606	6
2018.03.09	0.74044	0.74665	0.73920	0.74614	72203	95442	6
2018.03.12	0.74489	0.74807	0.74489	0.74587	55943	75812	6
2018.03.13	0.74587	0.74738	0.74044	0.74151	69642	91582	5
