<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.20	1.89605	1.90699	1.89383	1.90281	179933	219120	4
2019.02.21	1.90282	1.91947	1.89650	1.91631	203944	246617	4
2019.02.22	1.91462	1.92830	1.90303	1.90575	189024	233467	7
2019.02.25	1.90056	1.90546	1.89455	1.90216	185133	230059	9
2019.02.26	1.90217	1.92780	1.90178	1.92272	209827	254298	6
2019.02.27	1.92255	1.95107	1.91947	1.94299	210669	262759	6
2019.02.28	1.94359	1.95407	1.93853	1.94805	199811	247463	4
2019.03.01	1.94806	1.94810	1.93423	1.94201	186935	231961	6
2019.03.04	1.94078	1.94877	1.93013	1.93082	187240	233533	9
2019.03.05	1.92971	1.94091	1.92890	1.93806	179565	215595	5
2019.03.06	1.93708	1.94707	1.93408	1.94532	189176	222926	6
2019.03.07	1.94579	1.94764	1.93265	1.93598	192199	233205	6
2019.03.08	1.93456	1.93813	1.90822	1.91227	194649	237161	4
2019.03.11	1.90947	1.92839	1.90214	1.92406	192335	231529	4
2019.03.12	1.92382	1.94342	1.89994	1.90491	214437	249686	4
2019.03.13	1.90478	1.95090	1.90228	1.94494	182892	210986	2
2019.03.14	1.94495	1.94888	1.93451	1.93989	210675	252172	7
2019.03.15	1.93874	1.94302	1.92564	1.94121	181143	211231	8
2019.03.18	1.94128	1.94361	1.92325	1.93356	166446	202981	4
2019.03.19	1.93355	1.93982	1.92763	1.93502	170099	207159	3
2019.03.20	1.93502	1.94181	1.91429	1.91662	204284	249406	4
2019.03.21	1.91648	1.92218	1.89587	1.90571	240399	297573	4
2019.03.22	1.90302	1.92244	1.90197	1.92061	236886	286227	5
2019.03.25	1.92229	1.92254	1.90487	1.91002	215616	270288	4
2019.03.26	1.90839	1.91950	1.90630	1.91120	208554	255046	7
2019.03.27	1.91094	1.95116	1.90832	1.94005	251280	297811	4
2019.03.28	1.94005	1.94372	1.92122	1.92418	249116	315440	6
2019.03.29	1.92204	1.93308	1.90496	1.91468	215457	270053	4
2019.04.01	1.91173	1.93004	1.90610	1.92471	195084	239388	5
2019.04.02	1.92451	1.94641	1.91794	1.94270	216761	265571	7
2019.04.03	1.94296	1.94664	1.93359	1.94104	203115	245744	4
2019.04.04	1.93954	1.94432	1.93184	1.93542	182908	229569	10
2019.04.05	1.93549	1.94328	1.93170	1.93512	170163	214177	6
2019.04.08	1.93409	1.94216	1.93159	1.93695	163269	209416	9
2019.04.09	1.93484	1.94145	1.93221	1.93519	174534	222064	7
2019.04.10	1.93251	1.94208	1.93251	1.93450	186165	236359	6
2019.04.11	1.93082	1.94435	1.93080	1.93934	160226	192247	4
2019.04.12	1.93811	1.94370	1.93010	1.93229	160248	195385	5
2019.04.15	1.93202	1.94150	1.92980	1.93619	139321	159832	4
2019.04.16	1.93384	1.94112	1.92854	1.92877	168675	203655	6
2019.04.17	1.92868	1.95576	1.92588	1.93822	170871	196768	8
2019.04.18	1.93656	1.94827	1.93590	1.94213	179637	215568	5
2019.04.19	1.94148	1.94503	1.93871	1.94011	238618	283452	18
2019.04.22	1.94165	1.94697	1.94121	1.94296	83210	100370	17
2019.04.23	1.93873	1.95451	1.93873	1.94291	140409	159179	7
2019.04.24	1.94136	1.96191	1.94092	1.95687	170131	199201	7
2019.04.25	1.95359	1.95878	1.94509	1.94602	160851	192737	9
2019.04.26	1.94599	1.94601	1.93519	1.93895	158686	178610	14
2019.04.29	1.93816	1.94223	1.93412	1.93868	121229	140583	12
2019.04.30	1.93756	1.95697	1.93601	1.95174	155864	183690	4
2019.05.01	1.95046	1.97147	1.94988	1.97031	140145	165960	13
2019.05.02	1.96759	1.97302	1.96477	1.96902	141630	151832	4
2019.05.03	1.96852	1.98419	1.96244	1.98232	145659	159913	6
2019.05.06	1.98643	1.99122	1.97879	1.98150	159478	194456	4
2019.05.07	1.98256	1.98837	1.97721	1.98049	161743	185696	5
2019.05.08	1.97859	2.00240	1.97115	1.97723	179612	210816	4
2019.05.09	1.97574	1.98053	1.97216	1.97292	170137	207365	5
2019.05.10	1.97260	1.97637	1.96759	1.96955	193483	229199	6
2019.05.13	1.96763	1.97970	1.96667	1.97265	159783	192741	6
2019.05.14	1.97265	1.97356	1.96162	1.96228	149554	182199	5
2019.05.15	1.96228	1.96996	1.95538	1.95632	163680	195812	4
2019.05.16	1.95621	1.96219	1.94874	1.95733	152219	186947	4
2019.05.17	1.95647	1.95865	1.95013	1.95103	153452	186073	6
2019.05.20	1.94894	1.95162	1.94497	1.94712	137520	176409	8
2019.05.21	1.94704	1.96775	1.94495	1.95222	172866	219826	6
2019.05.22	1.95231	1.95762	1.94290	1.94886	153678	190208	4
2019.05.23	1.94709	1.95123	1.94020	1.94042	168959	214177	4
2019.05.24	1.94011	1.94612	1.93103	1.93946	155497	182416	4
2019.05.27	1.94067	1.94482	1.93489	1.93686	144505	183899	6
2019.05.28	1.93687	1.93767	1.93061	1.93321	169186	209570	8
2019.05.29	1.93342	1.94552	1.93171	1.93862	171592	216276	7
2019.05.30	1.93791	1.93970	1.93389	1.93634	132539	154509	6
2019.05.31	1.93634	1.93922	1.92922	1.93122	168530	197163	4
2019.06.03	1.93309	1.93495	1.91817	1.91911	180897	223472	5
2019.06.04	1.91922	1.92517	1.91774	1.92131	202584	246602	4
2019.06.05	1.92099	1.92259	1.91091	1.91698	203042	246798	7
2019.06.06	1.91426	1.91939	1.91163	1.91596	196210	242692	5
2019.06.07	1.91434	1.92193	1.90835	1.91062	174210	216982	6
2019.06.10	1.90908	1.92231	1.90893	1.91899	168604	212876	7
2019.06.11	1.91907	1.93438	1.91809	1.93192	194408	251321	7
2019.06.12	1.92994	1.93983	1.92780	1.92981	198930	261517	6
2019.06.13	1.92837	1.93579	1.92692	1.92974	187187	249175	7
2019.06.14	1.92892	1.94134	1.92868	1.93882	195134	245779	5
2019.06.17	1.93528	1.93955	1.92937	1.92937	154566	196318	8
2019.06.18	1.92942	1.93097	1.91848	1.92264	206055	269821	6
2019.06.19	1.92267	1.93767	1.92101	1.93292	188091	239285	7
2019.06.20	1.93271	1.93522	1.92251	1.92882	216220	265952	7
2019.06.21	1.92809	1.93584	1.92481	1.93399	203950	262276	4
2019.06.24	1.92926	1.93435	1.92074	1.92441	153826	180744	7
2019.06.25	1.92406	1.92523	1.90801	1.91034	191017	230320	7
2019.06.26	1.90877	1.92132	1.89513	1.89922	213492	278549	4
2019.06.27	1.89734	1.90260	1.88970	1.89036	192014	237543	7
2019.06.28	1.88946	1.89570	1.88772	1.88912	169442	211419	3
